번호,대여/반납,일시,보관소명,거치대번호,처리자
1427500,대여,2014년07월12일14시45분59초,사천교,4,사용자
1427501,대여,2014년07월12일14시46분30초,사천교,18,사용자
1427505,대여,2014년07월12일14시50분45초,사천교,1,사용자
1427507,대여,2014년07월12일14시51분52초,사천교,13,사용자
1427509,대여,2014년07월12일14시52분51초,홍은사거리,23,사용자
1427510,대여,2014년07월12일14시53분46초,홍은사거리,15,사용자
1427511,대여,2014년07월12일14시54분12초,홍은사거리,3,사용자
1427512,대여,2014년07월12일14시55분04초,사천교,1,사용자
1427514,대여,2014년07월12일15시02분12초,해담는 다리,11,사용자
1427519,대여,2014년07월12일15시04분28초,사천교,6,사용자
1427521,대여,2014년07월12일15시07분22초,홍은사거리,22,사용자
1427522,대여,2014년07월12일15시08분10초,홍은사거리,24,사용자
1427523,대여,2014년07월12일15시08분40초,홍은사거리,7,사용자
1427526,대여,2014년07월12일15시11분50초,홍은사거리,15,사용자
1427527,대여,2014년07월12일15시11분57초,사천교,7,사용자
1427529,대여,2014년07월12일15시14분08초,문화촌,10,사용자
1427530,대여,2014년07월12일15시16분55초,증산2교,19,사용자
1427533,대여,2014년07월12일15시21분50초,홍은사거리,21,사용자
1427534,대여,2014년07월12일15시22분06초,홍은사거리,24,사용자
1427535,대여,2014년07월12일15시22분13초,사천교,17,사용자
1427538,대여,2014년07월12일15시32분51초,문화촌,9,사용자
1427539,대여,2014년07월12일15시34분30초,홍은사거리,9,사용자
1427542,대여,2014년07월12일15시38분43초,홍은사거리,15,사용자
1427543,대여,2014년07월12일15시40분21초,해담는 다리,9,사용자
1427546,대여,2014년07월12일15시44분43초,증산2교,3,사용자
1427547,대여,2014년07월12일15시53분16초,해담는 다리,7,사용자
1427550,대여,2014년07월12일15시55분32초,해담는 다리,11,사용자
1427553,대여,2014년07월12일16시04분06초,해담는 다리,8,사용자
1427554,대여,2014년07월12일16시14분21초,문화촌,6,사용자
1427555,대여,2014년07월12일16시15분26초,문화촌,3,사용자
1427556,대여,2014년07월12일16시17분26초,홍은사거리,21,사용자
1427557,대여,2014년07월12일16시17분44초,홍은사거리,24,사용자
1427559,대여,2014년07월12일16시20분28초,홍은사거리,16,사용자
1427562,대여,2014년07월12일16시33분22초,홍은사거리,15,사용자
1427564,대여,2014년07월12일16시39분23초,홍은사거리,22,사용자
1427567,대여,2014년07월12일16시47분43초,문화촌,6,사용자
1427568,대여,2014년07월12일16시48분34초,해담는 다리,2,사용자
1427569,대여,2014년07월12일16시49분02초,해담는 다리,1,사용자
1427571,대여,2014년07월12일16시53분16초,홍은사거리,15,사용자
1427574,대여,2014년07월12일17시07분19초,증산2교,19,사용자
1427578,대여,2014년07월12일17시09분07초,문화촌,1,사용자
1427579,대여,2014년07월12일17시10분53초,문화촌,3,사용자
1427580,대여,2014년07월12일17시19분02초,해담는 다리,7,사용자
1427582,대여,2014년07월12일17시20분39초,해담는 다리,11,사용자
1427583,대여,2014년07월12일17시30분11초,증산2교,19,사용자
1427584,대여,2014년07월12일17시30분18초,증산2교,17,사용자
1427591,대여,2014년07월12일17시47분10초,홍은사거리,23,사용자
1427592,대여,2014년07월12일17시57분03초,사천교,6,사용자
1427596,대여,2014년07월12일17시58분57초,사천교,6,사용자
1427597,대여,2014년07월12일17시59분07초,해담는 다리,14,사용자
1427600,대여,2014년07월12일18시07분35초,홍은사거리,23,사용자
1427604,대여,2014년07월12일18시14분33초,홍은사거리,20,사용자
1427605,대여,2014년07월12일18시15분02초,홍은사거리,14,사용자
1427606,대여,2014년07월12일18시15분16초,홍은사거리,16,사용자
1427608,대여,2014년07월12일18시16분00초,해담는 다리,14,사용자
1427610,대여,2014년07월12일18시26분18초,홍은사거리,15,사용자
1427611,대여,2014년07월12일18시26분58초,홍은사거리,12,사용자
1427612,대여,2014년07월12일18시29분34초,증산2교,3,사용자
1427613,대여,2014년07월12일18시31분23초,증산2교,18,사용자
1427614,대여,2014년07월12일18시32분44초,증산2교,2,사용자
1427616,대여,2014년07월12일18시39분02초,해담는 다리,14,사용자
1427620,대여,2014년07월12일18시41분54초,해담는 다리,12,사용자
1427621,대여,2014년07월12일18시43분00초,사천교,17,사용자
1427625,대여,2014년07월12일18시53분26초,해담는 다리,14,사용자
1427626,대여,2014년07월12일18시53분31초,홍은사거리,4,사용자
1427627,대여,2014년07월12일18시54분18초,홍은사거리,15,사용자
1427629,대여,2014년07월12일19시00분00초,해담는 다리,10,사용자
1427634,대여,2014년07월12일19시05분59초,홍은사거리,18,사용자
1427635,대여,2014년07월12일19시07분54초,해담는 다리,14,사용자
1427636,대여,2014년07월12일19시10분42초,홍은사거리,14,사용자
1427638,대여,2014년07월12일19시16분16초,홍은사거리,12,사용자
1427640,대여,2014년07월12일19시17분56초,홍은사거리,24,사용자
1427641,대여,2014년07월12일19시19분11초,홍은사거리,14,사용자
1427642,대여,2014년07월12일19시20분21초,문화촌,1,사용자
1427648,대여,2014년07월12일19시28분04초,해담는 다리,10,사용자
1427650,대여,2014년07월12일19시43분49초,홍은사거리,24,사용자
1427651,대여,2014년07월12일19시46분23초,홍은사거리,15,사용자
1427652,대여,2014년07월12일19시47분02초,홍은사거리,13,사용자
1427655,대여,2014년07월12일19시48분51초,사천교,13,사용자
1427656,대여,2014년07월12일19시49분38초,해담는 다리,8,사용자
1427658,대여,2014년07월12일19시50분05초,홍은사거리,13,사용자
1427660,대여,2014년07월12일19시53분41초,해담는 다리,14,사용자
1427663,대여,2014년07월12일19시54분55초,홍은사거리,23,사용자
1427665,대여,2014년07월12일19시58분12초,홍은사거리,13,사용자
1427666,대여,2014년07월12일19시58분14초,증산2교,3,사용자
1427668,대여,2014년07월12일19시58분59초,증산2교,7,사용자
1427669,대여,2014년07월12일19시59분31초,증산2교,2,사용자
1427671,대여,2014년07월12일20시08분43초,홍은사거리,7,사용자
1427693,대여,2014년07월13일07시13분40초,홍은사거리,15,사용자
1427694,대여,2014년07월13일08시12분29초,홍은사거리,7,사용자
1427696,대여,2014년07월13일08시14분56초,홍은사거리,22,사용자
1427697,대여,2014년07월13일08시17분05초,사천교,15,사용자
1427698,대여,2014년07월13일08시23분24초,홍은사거리,4,사용자
1427700,대여,2014년07월13일09시21분01초,홍은사거리,13,사용자
1427702,대여,2014년07월13일09시22분46초,홍은사거리,14,사용자
1427704,대여,2014년07월13일09시41분11초,홍은사거리,7,사용자
1427706,대여,2014년07월13일10시00분21초,해담는 다리,8,사용자
1427708,대여,2014년07월13일10시49분36초,홍은사거리,15,사용자
1427709,대여,2014년07월13일10시53분26초,홍은사거리,24,사용자
1427710,대여,2014년07월13일11시04분57초,해담는 다리,7,사용자
1427712,대여,2014년07월13일11시12분24초,해담는 다리,14,사용자
1427713,대여,2014년07월13일11시13분14초,홍은사거리,14,사용자
1427715,대여,2014년07월13일11시18분22초,홍은사거리,23,사용자
1427719,대여,2014년07월13일11시28분28초,사천교,12,사용자
1427721,대여,2014년07월13일11시30분33초,해담는 다리,6,사용자
1427722,대여,2014년07월13일11시34분15초,홍은사거리,13,사용자
1427723,대여,2014년07월13일11시34분21초,홍은사거리,8,사용자
1427725,대여,2014년07월13일11시35분51초,홍은사거리,22,사용자
1427726,대여,2014년07월13일11시43분32초,사천교,18,사용자
1427727,대여,2014년07월13일11시44분02초,문화촌,11,사용자
1427728,대여,2014년07월13일11시47분54초,사천교,12,사용자
1427733,대여,2014년07월13일11시59분22초,홍은사거리,13,사용자
1427735,대여,2014년07월13일12시00분26초,홍은사거리,18,사용자
1427736,대여,2014년07월13일12시01분36초,홍은사거리,24,사용자
1427737,대여,2014년07월13일12시03분25초,문화촌,13,사용자
1427740,대여,2014년07월13일12시14분36초,사천교,15,사용자
1427741,대여,2014년07월13일12시17분58초,문화촌,3,사용자
1427743,대여,2014년07월13일12시22분17초,문화촌,1,사용자
1427744,대여,2014년07월13일12시27분18초,홍은사거리,16,사용자
1427747,대여,2014년07월13일12시31분04초,문화촌,3,사용자
1427748,대여,2014년07월13일12시31분44초,홍은사거리,22,사용자
1427749,대여,2014년07월13일12시35분10초,홍은사거리,19,사용자
1427751,대여,2014년07월13일12시37분08초,증산2교,7,사용자
1427752,대여,2014년07월13일12시37분52초,홍은사거리,20,사용자
1427757,대여,2014년07월13일12시56분15초,사천교,8,사용자
1427758,대여,2014년07월13일12시57분35초,사천교,14,사용자
1427760,대여,2014년07월13일12시58분45초,사천교,10,사용자
1427761,대여,2014년07월13일13시12분53초,홍은사거리,7,사용자
1427763,대여,2014년07월13일13시25분17초,해담는 다리,7,사용자
1427764,대여,2014년07월13일13시25분58초,사천교,6,사용자
1427766,대여,2014년07월13일13시30분16초,사천교,14,사용자
1427769,대여,2014년07월13일13시32분02초,해담는 다리,3,사용자
1427770,대여,2014년07월13일13시32분41초,사천교,15,사용자
1427771,대여,2014년07월13일13시32분42초,해담는 다리,2,사용자
1427773,대여,2014년07월13일13시43분45초,해담는 다리,10,사용자
1427774,대여,2014년07월13일13시45분53초,문화촌,1,사용자
1427775,대여,2014년07월13일14시04분20초,홍은사거리,16,사용자
1427776,대여,2014년07월13일14시05분12초,문화촌,15,사용자
1427778,대여,2014년07월13일14시06분20초,문화촌,3,사용자
1427779,대여,2014년07월13일14시06분33초,홍은사거리,12,사용자
1427780,대여,2014년07월13일14시13분41초,홍은사거리,13,사용자
1427782,대여,2014년07월13일14시14분56초,홍은사거리,19,사용자
1427783,대여,2014년07월13일14시27분13초,홍은사거리,13,사용자
1427784,대여,2014년07월13일14시29분41초,문화촌,6,사용자
1427786,대여,2014년07월13일14시39분34초,홍은사거리,13,사용자
1427788,대여,2014년07월13일14시41분04초,홍은사거리,13,사용자
1427791,대여,2014년07월13일14시45분43초,홍은사거리,13,사용자
1427794,대여,2014년07월13일15시03분56초,사천교,6,사용자
1427797,대여,2014년07월13일15시07분09초,사천교,12,사용자
1427798,대여,2014년07월13일15시07분10초,홍은사거리,16,사용자
1427801,대여,2014년07월13일15시08분00초,사천교,11,사용자
1427803,대여,2014년07월13일15시08분21초,사천교,13,사용자
1427805,대여,2014년07월13일15시10분33초,사천교,14,사용자
1427806,대여,2014년07월13일15시10분44초,홍은사거리,15,사용자
1427808,대여,2014년07월13일15시12분14초,문화촌,8,사용자
1427813,대여,2014년07월13일15시17분51초,문화촌,2,사용자
1427814,대여,2014년07월13일15시19분23초,사천교,15,사용자
1427815,대여,2014년07월13일15시19분38초,사천교,13,사용자
1427818,대여,2014년07월13일15시24분51초,사천교,8,사용자
1427819,대여,2014년07월13일15시30분39초,홍은사거리,12,사용자
1427822,대여,2014년07월13일15시33분17초,홍은사거리,24,사용자
1427825,대여,2014년07월13일15시39분00초,홍은사거리,16,사용자
1427826,대여,2014년07월13일15시42분12초,증산2교,8,사용자
1427827,대여,2014년07월13일15시42분24초,홍은사거리,12,사용자
1427829,대여,2014년07월13일15시45분32초,해담는 다리,11,사용자
1427831,대여,2014년07월13일15시51분09초,사천교,11,사용자
1427834,대여,2014년07월13일16시04분16초,문화촌,6,사용자
1427835,대여,2014년07월13일16시12분19초,해담는 다리,2,사용자
1427836,대여,2014년07월13일16시12분22초,홍은사거리,9,사용자
1427838,대여,2014년07월13일16시18분05초,해담는 다리,11,사용자
1427843,대여,2014년07월13일16시43분47초,해담는 다리,3,사용자
1427845,대여,2014년07월13일16시45분42초,홍은사거리,3,사용자
1427847,대여,2014년07월13일16시46분53초,홍은사거리,12,사용자
1427848,대여,2014년07월13일16시47분15초,홍은사거리,13,사용자
1427850,대여,2014년07월13일16시48분29초,사천교,7,사용자
1427851,대여,2014년07월13일16시48분57초,홍은사거리,14,사용자
1427853,대여,2014년07월13일16시50분36초,사천교,11,사용자
1427857,대여,2014년07월13일16시53분44초,사천교,7,사용자
1427858,대여,2014년07월13일16시53분46초,홍은사거리,11,사용자
1427860,대여,2014년07월13일16시57분35초,사천교,11,사용자
1427862,대여,2014년07월13일16시58분32초,문화촌,9,사용자
1427863,대여,2014년07월13일16시59분13초,사천교,6,사용자
